actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
vivienda vacacional,Casa Isabel VV,CL,Calle,La Marzaga,2,38300.0,38026,La Orotava,El Mayorazgo,,,630028484.0,,-16.53006069,28.39731369,2016-05-09T12:45:15,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Isidro VV,CL,Calle,El Hierro,2,38612.0,38017,Granadilla de Abona,El Medano Pl 1 Vd 12,,,670708440.0,,-16.53933177,28.04732924,2016-05-09T12:45:15,2018-02-08T12:17:45
vivienda vacacional,Casa Ivano VV,CL,Calle,Venecia,1,38678.0,38001,Adeje,Callao Salvaje Pt 0 Vd 4001,,,603294768.0,,-16.77720334,28.13431605,2017-07-31T12:06:43,2019-03-20T07:55:20.533000
vivienda vacacional,Casa Jacinta Tenerife VV,CL,Calle,El Pedregal,34,38677.0,38001,Adeje,Taucho V 34-B,,,609037206.0,,-16.72961963,28.15133504,2017-06-02T14:13:56.100000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Jade VV,UR,Urbanización,Los Angeles,32,38360.0,38041,El Sauzal,Ur Los Angeles,,,679469013.0,922570578.0,-16.4415114,28.47752331,2016-06-07T10:26:41,2018-02-08T12:36:45
vivienda vacacional,Casa Jardin Botanico 215 VV,CL,Calle,Jardin Botanico,2,38670.0,38001,Adeje,Las Nieves Vd 435 Pl 2 Vd 1,,Mgroup.mobile@gmail.com,639911119.0,,-16.73756519,28.12316983,,
vivienda vacacional,Casa Juan Vera VV,CL,Calle,Timanfaya,7,38595.0,38017,Granadilla de Abona,Charco del Pino,,,646383931.0,,-16.59284902,28.1108739,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Juan VV,CL,Calle,Jose Fortes Diaz,40,38685.0,38019,Guía de Isora,Tejina,,,625620350.0,,-16.75712783,28.18412948,2016-05-09T12:45:15,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Juan VV,CL,Calle,Rodeo,7,38650.0,38006,Arona,Los Cristianos Ed Chipeque Vd 70,,juanjarol@yahoo.es,616617887.0,,-16.7051199,28.05301765,2016-05-09T12:45:15,2018-11-20T13:12:11.710000
vivienda vacacional,Casa Julia San Andres VV,CM,Camino,Las Barranqueras,1,38120.0,38038,Santa Cruz de Tenerife,San Andres Pl B V 2,,,616164026.0,,-16.19769603,28.51036064,2016-07-11T07:44:04.263000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Julia VV,CL,Calle,Venecia,16,38678.0,38001,Adeje,Callao Salvaje Bq 1 Vd 107,,,603294768.0,,-16.77828003,28.13257385,2017-07-31T12:06:43,2019-03-20T07:55:20.533000
vivienda vacacional,Casa Julia VV,AV,Avenida,Pedro Schwartz,9,38120.0,38038,Santa Cruz de Tenerife,San Andres Pt 3 Vd Iz,,,646411650.0,,-16.19123651,28.50525667,2016-05-09T12:45:15,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Julieta VV,CL,Calle,Doctor Barajas,16,38400.0,38028,Puerto de la Cruz,PL 1,,,636062899.0,,-16.54520185,28.40293462,2016-11-25T14:14:59,2017-08-25T13:08:42
vivienda vacacional,Casa Justina VV,CL,Calle,Real Villa de Teguise,1,38460.0,38015,Garachico,Las Cruces,,,615080741.0,922133391.0,-16.77985412,28.37006386,2016-09-27T13:49:07.015000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Karina Kordelliya VV,CL,Calle,Aldaba,253,38652.0,38006,Arona,Chayofa Tinguafaya,,,,,-16.69338247,28.07616734,2019-03-13T14:06:25.777000,2019-03-18T13:39:04.038000
vivienda vacacional,Casa Karina VV,CR,Carretera,General TF 445 Buenavista Punta de Teno,2,38480.0,38010,Buenavista del Norte,Finca La Cancela,,,678472796.0,,-16.85816379,28.36725639,2016-05-09T12:45:15,2018-02-08T12:36:45
vivienda vacacional,Casa Katiuska VV,CL,Calle,La Crucillada,12,38440.0,38018,La Guancha,,,,618740124.0,,-16.65757976,28.37796799,2019-03-20T08:40:13.577000,2019-03-20T08:40:13.577000
vivienda vacacional,Casa Katrien VV,CL,Calle,La T,3,38630.0,38006,Arona,Costa del Silencio Res La Hacienda Bq B vd 106,,kurt.vaneenaeme@hotmail.be,686037141.0,,-16.64245363,28.00706627,2017-03-27T10:10:22,2018-02-06T13:52:45
alojamiento hotelero,Casa Kilig,RB,Rambla,Santa Cruz,90,38004.0,38038,Santa Cruz de Tenerife,Esq Cl Robayna,www.casakilig.com,fani_i@hotmail.com,626395301.0,,-16.25819733,28.47075489,2019-03-15T12:50:20.104000,2019-03-15T12:50:20.104000
vivienda vacacional,Casa Kivu VV,CL,Calle,Domingo Yanes Luis,3,38620.0,38035,San Miguel,Vd 3,,julisistem@gmail.com,622211174.0,,-16.61919204,28.09548012,2016-05-09T12:45:15,2018-01-25T07:32:51
vivienda vacacional,Casa Krutzki VV,CL,Calle,Los Angeles,20,38683.0,38040,Santiago del Teide,Puerto de Santiago,,,922862700.0,,-16.84172895,28.23751402,2016-05-09T12:45:15,2016-06-23T10:43:19
vivienda vacacional,Casa La Bodega VV,CM,Camino,El Abejo,25,38540.0,38011,Candelaria,Las Cuevecitas,,atlanticosie1@gmail.com,,,-16.39361245,28.3497564,2018-05-25T14:16:27,2018-05-25T14:16:27
vivienda vacacional,Casa La Bodeguilla VV,CM,Camino,La Bodeguilla,5,38140.0,38038,Santa Cruz de Tenerife,Igueste de San Andres,,,609556361.0,,-16.15412085,28.52775833,2016-05-09T12:45:15,2018-02-08T12:36:45.855000
vivienda vacacional,Casa La Corona VV,CL,Calle,San Isidro,51,38410.0,38031,Los Realejos,San Agustin Ed Maviman Pl 3 Vd 15C,,,610248187.0,,-16.58330653,28.38688187,2016-05-09T12:45:15,2015-08-04T13:18:21
vivienda vacacional,Casa La Corredera VV,CM,Camino,Rambla de los Caballos,17,38429.0,38034,San Juan de la Rambla,Rambla de los Caballos,,,647482722.0,,-16.62624436,28.39575556,2016-05-11T09:01:55.900000,2018-02-08T12:36:45.855000
alojamiento extrahotelero,Casa La Cuna CR,CL,Calle,Antonio Dorta Curbelo,3,38435.0,38044,El Tanque,Erjos,www.casarurallacuna.es,rural@hotmail.com,922121295.0,696432795.0,-16.804288,28.32576299,2016-05-09T12:45:15.374000,2016-04-27T10:33:22.621000
alojamiento extrahotelero,Casa La Escuela CR,CL,Calle,Benitez de Lugo,12,38580.0,38005,Arico,Villa de Arico,,,922768064.0,,-16.501305,28.16672799,2016-05-09T12:45:15.374000,2016-03-21T13:55:34.919000
alojamiento extrahotelero,Casa La Finca,LG,"Lugar, zona",Caserio de las Fuentes,7,38685.0,38019,Guía de Isora,Tejina de Isora,,,922279543.0,,-16.74438403,28.19270531,2016-05-09T12:45:15.374000,2016-05-09T09:17:17.980000
vivienda vacacional,Casa La Florida,CM,Camino,Pino Ines,66,38434.0,38022,Icod de los Vinos,Belmonte,,,699435718.0,,-16.66975875,28.36842453,2017-10-03T11:35:58.282000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa La Florida VV,CM,Camino,El Seifon,15,38540.0,38011,Candelaria,Araya,,,678007597.0,,-16.38415055,28.3630212,2018-01-24T14:47:40,2018-02-20T11:42:18
vivienda vacacional,Casa La Helecha VV,CL,Calle,Tamaran,3,38203.0,38023,La Laguna,El Coromoto,,iballa.alamo@gmail.com,649256549.0,,-16.32734688,28.48580077,2016-05-09T12:45:15,2018-02-08T12:36:45.855000
alojamiento extrahotelero,Casa La Hoyita VT,CL,Calle,La Morena,3,38500.0,38020,Güimar,,www.casalahoyita.com,,686616559.0,,-16.420955,28.31395899,2016-05-09T12:45:15.374000,2017-02-07T12:49:18.619000
vivienda vacacional,Casa La Jaquita VV,AV,Avenida,Juan Carlos I,13,38612.0,38017,Granadilla de Abona,El Medano Rs La Jaquita Vd 008,,tonini.claudia@gmail.com,676402310.0,,-16.53666939,28.04893807,2017-09-26T09:16:51,2018-02-08T12:36:45
vivienda vacacional,Casa La Ladera VV,CR,Carretera,General TF 13 Punta Hidalgo,144,38250.0,38023,La Laguna,Bajamar Rs Porlier Esc H Vd 006,,,620366717.0,,-16.34961967,28.54369936,2019-02-20T12:47:52.532000,2019-02-20T12:47:52.532000
vivienda vacacional,Casa La Laguna VV,CM,Camino,El Medio,185,38291.0,38023,La Laguna,,,,653480638.0,,-16.33111154,28.46644269,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa La Manzanilla VV,CL,Calle,Tenor Alfredo Kraus,5,38208.0,38023,La Laguna,La Manzanilla,,,600562319.0,,-16.31795662,28.49653816,2016-06-07T09:32:46.804000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa La Molinera VV,CL,Calle,La Tosca,5,38679.0,38001,Adeje,Callao Salvaje Ed Arco Iris Playa Bq 15 Vd 13,,,630936128.0,,-16.77998263,28.12695153,2017-10-03T07:51:20.225000,2018-06-21T13:43:40.294000
vivienda vacacional,Casa La Molineta VV,CL,Calle,Cuatro Esquinas,213,38509.0,38004,Arafo,La Hidalga,,,608016926.0,,-16.39237692,28.33489716,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa La Morera VV,CL,Calle,Clavel,44,38612.0,38017,Granadilla de Abona,Arenas de Mar Rs Medano Beach,,,600426495.0,,-16.52441139,28.05430634,2018-01-11T09:39:01,2018-11-21T12:47:51.027000
vivienda vacacional,Casa La Muralla VV,CL,Calle,La Muralla,16,38686.0,38019,Guía de Isora,Alcala,,,646541401.0,,-16.82912586,28.2010719,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa La Musa VV,CL,Calle,Tamaide,38,38628.0,38035,San Miguel,Tamaide,,mmarreroglez@gmail.com,655563518.0,922016580.0,-16.6260001,28.09378224,2016-07-11T09:53:59,2018-02-08T12:36:45.855000
vivienda vacacional,Casa La Ola VV,AV,Avenida,Olof Palme,8,38508.0,38020,Güimar,Puertito de Guimar Rs Tenerife B3 1 Ap 24,,,607725643.0,,-16.37774618,28.29206804,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
alojamiento extrahotelero,Casa La Plaza VR,CL,Calle,Vera de Los Cangueros,4,38589.0,38005,Arico,Arico Nuevo,,,922230926.0,,-16.480187,28.17805399,2016-05-09T12:45:15,2018-03-14T09:02:11.447000
vivienda vacacional,Casa La Ponderosa VV,CL,Calle,San Juan,2,38460.0,38042,Los Silos,La Caleta de Interian Pl 1,,,635220102.0,,-16.79400512,28.37445023,2016-05-09T12:45:15,2018-02-21T09:26:18
vivienda vacacional,Casa La Predera De Melo VV,CL,Calle,La Trinidad,35,38419.0,38031,Los Realejos,San Benito Vd 35,,,696953164.0,,-16.57766773,28.38198355,2016-05-09T12:45:15,2023-10-18T14:41:54.296000
vivienda vacacional,Casa La Quinta VV,CL,Calle,Duraznillo,3,38390.0,38039,Santa Úrsula,La Quinta Rs La Quinta Pt 3 Vd 2H,,matrual@hotmail.com,605874410.0,,-16.49312413,28.43016416,2017-04-04T13:18:01,2018-02-08T12:36:45.855000
vivienda vacacional,Casa La Quinta VV,CL,Calle,El Negro,2,38390.0,38039,Santa Úrsula,La Quinta Ed Josohen II  Vd 18,,,649782294.0,,-16.49483071,28.43571017,2017-11-09T14:05:15,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Laima-Abades VV,CL,Calle,El Rocio,3,38588.0,38005,Arico,Abades Ur Canteras Del Sol,,,,,-16.44531782,28.1441092,2017-07-05T07:48:42,2017-07-05T07:48:42
vivienda vacacional,Casa Las Brisas VV,CM,Camino,Las Montañetas,9,38440.0,38018,La Guancha,La Sorriba,,,635141074.0,,-16.672843,28.38259759,2016-12-12T11:44:45.208000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Las Cumbres VV,CL,Calle,Aljaba,7,38652.0,38006,Arona,Chayofa,,,689502348.0,,-16.69808616,28.07513414,2018-01-29T11:38:46.312000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Las Charnecas VV,CL,Calle,El Mosto,38,38430.0,38022,Icod de los Vinos,Las Charnecas Cm La Parra,,,646852630.0,,-16.71329653,28.37895285,2017-04-04T14:03:28,2018-02-08T12:36:45
alojamiento extrahotelero,Casa Las Perez CR,CL,Calle,Guajara,23,38594.0,38017,Granadilla de Abona,Las Vegas,,info@canaryrural.com,922740091.0,,-16.54781,28.14607799,2016-05-09T12:45:15.374000,2016-04-26T14:19:18.654000
alojamiento extrahotelero,Casa Las Salineras,Cl,Calle,Las Canales,5,38489.0,38010,Buenavista del Norte,El Palmar Las Canales,,,697595965.0,,-16.84532786,28.34391128,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
alojamiento extrahotelero,Casa Las Vigas CR,LG,"Lugar, zona",Lomo Las Vigas,1,38589.0,38005,Arico,,,,646872239.0,,-16.47161465,28.22401128,2016-05-10T12:12:43.690000,2016-05-10T12:12:43.690000
vivienda vacacional,Casa Las Vistas Vv,CL,Calle,Tinguafaya,9,38652.0,38006,Arona,Chayofa Vd 30,,,618568075.0,,-16.69595002,28.07776999,2017-11-16T14:48:54,2017-11-16T14:48:54
vivienda vacacional,Casa Las Zocas VV,CL,Calle,Chimbesque,11,38628.0,38035,San Miguel,Las Zocas Pt 1 Vd 18,,,629202144.0,,-16.60853688,28.07890151,2017-09-22T10:07:29.184000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Laura 1 VV,CL,Calle,Alcalde Alvarez Velazquez,8,38435.0,38044,El Tanque,,,,626821032.0,,-16.78468983,28.35440265,2016-05-19T08:38:05,2019-03-14T09:33:58.207000
vivienda vacacional,Casa Laura 2 VV,CL,Calle,Alcalde Alvarez Velazquez,8,38435.0,38044,El Tanque,,,,626821032.0,,-16.78468983,28.35444025,2019-03-14T09:33:58.223000,2019-03-14T09:33:58.223000
vivienda vacacional,Casa Laura 3 VV,CL,Calle,Alcalde Alvarez Velazquez,8,38435.0,38044,El Tanque,,,,626821032.0,,-16.78469746,28.35436907,2019-03-14T09:33:58.223000,2019-03-14T09:33:58.223000
vivienda vacacional,Casa Laurel VV,CL,Calle,Perez Reyes,16,38350.0,38043,Tacoronte,,,,620265008.0,922288355.0,-16.4086298,28.48000824,2017-02-08T10:41:59.985000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Lava VV,CL,Calle,Platanera,5,38400.0,38028,Puerto de la Cruz,El Durazno,,,656320929.0,,-16.53415774,28.40551457,2017-10-03T10:14:23.610000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Leandra Tenerife VV,CL,Calle,El Pedregal,34,38677.0,38001,Adeje,Taucho V 34-C,,,609037206.0,,-16.72967863,28.15131193,2017-06-02T14:13:56.100000,2018-11-19T13:04:02.016000
alojamiento extrahotelero,Casa Lena HR,CL,Calle,El Mantillo,18,38595.0,38017,Granadilla de Abona,Charco del Pino,,,,,-16.59212055,28.10395784,2016-06-28T10:24:13.545000,2016-06-28T10:24:13.545000
vivienda vacacional,Casa Leona VV,CL,Calle,Jacaranda,10,38360.0,38041,El Sauzal,Ur Los Naranjos,,info@quinteroasesores.es,922575112.0,,-16.45040865,28.46690711,2019-03-20T08:36:32.752000,2019-03-20T08:36:32.752000
vivienda vacacional,Casa Lila VV,CL,Calle,Sierva de Dios,68,38360.0,38041,El Sauzal,,,,620214429.0,,-16.43660918,28.47757198,2019-01-28T12:02:32.218000,2019-01-28T12:02:32.218000
vivienda vacacional,Casa Lili VV,AV,Avenida,Viera y Clavijo,24,38670.0,38001,Adeje,Ed Chabor Pt 3 Vd C,,,634954586.0,,-16.72890553,28.12066902,2017-01-17T09:34:55,2019-04-03T10:53:33.098000
vivienda vacacional,Casa Lilia VV,AV,Avenida,Los Playeros,27,38650.0,38006,Arona,Los Cristianos Ed La Gaviota Pt 3C,,,603762175.0,,-16.71714598,28.05188897,2016-07-05T13:29:33,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Lola VV,PJ,"Pasaje, paraje",Tindaya,5,38358.0,38043,Tacoronte,Juan Fernandez,,,692109809.0,,-16.41838576,28.51571986,2016-06-06T14:38:45,2018-02-08T12:36:45
vivienda vacacional,Casa Lola VV,CL,Calle,Juan Perez,53,38357.0,38043,Tacoronte,Lomo Colorado Vd C,,ra.plamen@gmail.com,660757316.0,,-16.39959106,28.48799948,2017-10-25T14:38:42,2017-10-25T14:38:42
vivienda vacacional,Casa Loli VV,CR,Carretera,General TF 13 Punta Hidalgo,148,38280.0,38046,Tegueste,Vd 1Tr,,,664710376.0,,-16.32247677,28.51820233,2017-02-08T10:39:54.424000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Los Alamos VV,CM,Camino,Los Alamos,2,38292.0,38046,Tegueste,El Lomo,,casalosalamos2@gmail.com,630561632.0,,-16.34660559,28.50682363,2019-02-14T08:42:32.430000,2019-02-14T08:42:32.430000
vivienda vacacional,Casa Los Castaños VV,CL,Calle,Jose Reyes Martin,15,38612.0,38017,Granadilla de Abona,El Medano Ed Lagos de Miramar III Pl 2 Vd 301,,ash@inmoturismo.com,610248187.0,,-16.53436973,28.04713314,2017-06-05T14:27:48,2018-02-08T12:17:45
vivienda vacacional,Casa Los Castaños VV,CM,Camino,El Sanguiñal,42,38434.0,38022,Icod de los Vinos,Llanito Perera,,liciamhe@hotmail.com,696745043.0,,-16.69176898,28.34932333,2016-05-09T12:45:15,2018-02-08T12:36:45
alojamiento extrahotelero,Casa Los Escalones VT,CR,Carretera,General TF 51 La Escalona,8,38614.0,38052,Vilaflor,La Escalona,,,,,-16.66551,28.11876199,2016-05-09T12:45:15.374000,2017-02-07T10:36:13.549000
vivienda vacacional,Casa Los Loros VV,CM,Camino,Ajafoña,0,38550.0,38004,Arafo,Los Loros,,cbhnosrodriguez@hotmail.com,626355826.0,,-16.42334269,28.35822668,2018-06-25T11:16:19.465000,2019-02-13T12:49:10.701000
vivienda vacacional,Casa Los Olivos VV,PJ,"Pasaje, paraje",Roque Nublo,12,38350.0,38043,Tacoronte,Juan Fernandez,,,629782775.0,,-16.41730613,28.51591023,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Los Panaderos VV,CR,Carretera,General TF 217 Norte,119,38370.0,38025,La Matanza,,,canoserv@yahoo.es,686120885.0,,-16.4551287,28.45294099,2016-05-09T12:45:15,2016-11-28T12:49:50
vivienda vacacional,Casa Lucy VV,CL,Calle,Doctor Domingo Gonzalez Garcia,80,38300.0,38026,La Orotava,,,,696890563.0,,-16.52264582,28.38413897,2016-10-06T12:31:16.150000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Luli VV,CL,Calle,La Arena,12,38580.0,38005,Arico,Abades,,,607559535.0,,-16.44472448,28.14436096,,
vivienda vacacional,Casa Luz Del Mar VV,UR,Urbanización,Casablanca,7,38588.0,38005,Arico,Poris de Abona Ur Casablanca Vd A,,,655539391.0,,-16.42829276,28.16775953,2016-12-12T10:09:25,2018-05-25T13:49:22.807000
vivienda vacacional,Casa Luz VV,CL,Calle,Cuba,10,38688.0,38019,Guía de Isora,El Jaral,,gateteide@hotmail.com,617500781.0,,-16.75528426,28.20265491,2019-02-19T12:46:38.563000,2019-02-19T12:46:38.563000
alojamiento extrahotelero,Casa Macrina CR,CL,Calle,La Concepcion,4,38677.0,38001,Adeje,Tijoco,www.casarurallamacrina.com,,,,-16.748021,28.15731299,2016-05-09T12:45:15,2017-08-21T12:13:51.306000
vivienda vacacional,Casa Magma VV,AV,Avenida,Europa,15,38660.0,38001,Adeje,San Eugenio Alto,,,,,-16.72460605,28.07692334,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Mama Conchita VV,CL,Calle,Chica,6,38470.0,38042,Los Silos,,,,636575806.0,,-16.81583886,28.36562535,2016-05-09T12:45:15,2017-07-20T11:52:24
vivienda vacacional,Casa Manuel Lomo Arriba VV,CL,Calle,La Parranda,5,38688.0,38019,Guía de Isora,Vera de Erques,,,659148936.0,,-16.74342186,28.17476882,2016-06-07T09:56:16,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Manuela VV,CL,Calle,Llanos del Poris,69,38588.0,38005,Arico,Poris de Abona Rs Chary Pl 1,,,657218380.0,,-16.42838378,28.16525776,2017-01-17T13:28:02,2018-02-08T12:17:45
vivienda vacacional,Casa Mar VV,CL,Calle,Andrea Doria,5,38120.0,38038,Santa Cruz de Tenerife,San Andres Pl 2,,,675870759.0,,-16.19384139,28.50490239,2016-05-09T12:45:15,2018-11-28T10:03:58.589000
vivienda vacacional,Casa Mar VV,CL,Calle,Geranios,42,38312.0,38026,La Orotava,Ur San Miguel,,,630782941.0,,-16.53222535,28.38781986,2016-05-09T12:45:15.374000,2018-11-14T14:23:16.509000
vivienda vacacional,Casa Mara VV,CL,Calle,Fernando Fontes de Garnica,11,38435.0,38044,El Tanque,Tanque Bajo,,,922136650.0,,-16.77361449,28.36495997,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Maracuya VV,CL,Calle,Mencey Anaga,26,38639.0,38035,San Miguel,Llano del Camello Rs Jardin de Abona Vd 54,,villamaracuya@gmail.com,,,-16.61802702,28.05843406,2017-03-08T12:04:55.148000,2019-03-20T12:49:58.092000
vivienda vacacional,Casa Maravillas VV,CL,Calle,Juan XXIII,34,38650.0,38006,Arona,Los Cristianos Pl 2 Vd 1,,sale@esnivaria.es,602480173.0,,-16.71986362,28.05145924,2016-07-28T09:36:35,2018-06-20T10:05:36.603000
vivienda vacacional,Casa Maravillas VV,CL,Calle,Juan XXIII,34,38650.0,38006,Arona,Los Cristianos Pl 1 Vd 1,,sale@esnivaria.es,602480173.0,,-16.71985606,28.05143254,2016-07-28T09:36:35,2016-07-28T09:36:35
vivienda vacacional,Casa Maravillas VV,CL,Calle,Juan XXIII,34,38650.0,38006,Arona,Los Cristianos Pl 4 Vd 1,,sale@esnivaria.es,602480173.0,,-16.71984681,28.05146666,2016-07-28T09:36:35,2018-06-20T10:05:36.603000
vivienda vacacional,Casa Maravillas VV,CL,Calle,Juan XXIII,34,38650.0,38006,Arona,Los Cristianos Pl 3 Vd 1,,sale@esnivaria.es,602480173.0,,-16.71987875,28.05142215,2016-07-28T09:36:35,2016-07-28T09:36:35
vivienda vacacional,Casa Marco VV,CL,Calle,Venecia,16,38678.0,38001,Adeje,Callao Salvaje Bq 3 Vd 301,,,603294768.0,,-16.77828003,28.13249995,2017-07-31T12:06:43,2019-03-20T07:55:20.533000
vivienda vacacional,Casa Mareverde VV,AV,Avenida,Ernesto Sarti,S/N,38670.0,38001,Adeje,Torviscas Bajo Ur Mare Verde II Esc L Pl 1 PTA 35,,romavenezia@libero.it,658971183.0,,-16.73161465,28.0863038,2019-07-29T13:05:37.371000,2019-07-29T13:05:37.371000
alojamiento extrahotelero,Casa Maria,CL,Calle,La Cueva,28,38540.0,38011,Candelaria,,casamariateneriffa.com,info@casamariateneriffa.com,605327287.0,922503762.0,-16.404123,28.35553099,2016-05-09T12:45:15,2016-07-15T09:08:59.671000
vivienda vacacional,Casa Maria Tipica Canaria VV,CL,Calle,El Cascajo,33,38684.0,38040,Santiago del Teide,Tamaimo,,,637922916.0,,-16.82053242,28.27143156,2016-05-09T12:45:15,2017-01-16T10:40:09
vivienda vacacional,Casa Marina Tenerife VV,CL,Calle,Doctor Zerolo,10,38400.0,38028,Puerto de la Cruz,,,info@villatenerife.es,609701456.0,,-16.54655584,28.4031949,2016-11-25T14:14:59,2018-07-12T12:56:53.862000
vivienda vacacional,Casa Marleen VV,CL,Calle,Puerto Escondido,3,38002.0,38038,Santa Cruz de Tenerife,Vd 6F,,,664344112.0,,-16.25129216,28.4693687,2017-04-04T14:13:12.621000,2018-02-27T10:12:19.030000
vivienda vacacional,Casa Marta VV,AV,Avenida,Poniente,31,38670.0,38001,Adeje,El Galeon,,,687478253.0,,-16.7337995,28.11525404,2017-07-19T10:13:23.860000,2018-02-08T12:36:45.855000
vivienda vacacional,Casa Maruca VV,CL,Calle,La Muralla,4,38686.0,38019,Guía de Isora,Alcala,,rkortbawi@yahoo.com,626971747.0,,-16.82862783,28.20090195,2016-05-09T12:45:15,2017-11-21T10:03:16
vivienda vacacional,Casa Mary II VV,CL,Calle,Las Perlas,3,38588.0,38005,Arico,La Caleta Pt 2 Vd 3,,,687990061.0,,-16.47683773,28.10217286,2017-04-27T13:22:30,2018-02-08T12:36:45
vivienda vacacional,Casa Mary III VV,CL,Calle,Punta de Rasca,7,38111.0,38038,Santa Cruz de Tenerife,Los Alisios Pl 2,,casatanoymary@gmail.com,687990061.0,,-16.30876337,28.43091074,2016-05-09T12:45:15,2016-08-23T13:37:58
vivienda vacacional,Casa Mary III VV,CM,Camino,Las Hermosas,28,38540.0,38011,Candelaria,Las Cuevecitas El Tanquillo,,casatanoymary@gmail.com,647482331.0,,-16.40601658,28.36318655,2019-02-14T09:54:31.531000,2019-02-14T09:54:31.531000
vivienda vacacional,Casa Mary VV,CL,Calle,Volcan Poniente,17,38450.0,38015,Garachico,,,,629536845.0,922815443.0,-16.76602732,28.37163513,2016-09-07T10:54:14,2016-09-07T10:57:04
vivienda vacacional,Casa Mary VV,CL,Calle,Las Perlas,3,38588.0,38005,Arico,La Caleta Pt 2 Vd 1,,cande4909@gmail.com,647482331.0,,-16.4768621,28.10218165,2017-04-27T13:22:30,2018-02-08T12:36:45.855000
